//**************************************************************************************************************
//File Type: Amalfi PA Test Measurment Data Log File
//Log File Format Version: 1
//Test Type:Auto Script
//Serial Number: xAM7804-TA0C-T-U-AD-SN038
//Part Number (Chip ID): AM8804 A0C
//Chip Model: Chiarlo TxM 7804
//DUT Test GUI Version Number: Rev. A1.00.279
//FPGA Version Number: 21
//PICC Version Number: 13
//Station Number: 2
//Test Date & Time: 12-03-2009 11:55:4
//Temperature Soak Time (in secs): Test @ Ambient
//Script File Name: l:\Lab & Testing\HS\Chiarlo\7804\AM7804_TA0C-AM-PM Distortiion.txt
//ATR Correlation Log File Not Found.
//Comment:
//**************************************************************************************************************
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
1	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	L1B	LBIn	-33.9	0.0	0.0	-9.31	870.0	3.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	43.758806	43.756936	34.383915	0.303915	1.7952	3.493118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	2013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.600v_ramp.txt	12-03-2009	11:55:17	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
2	Output Power & Efficiency	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPWRMTR	HBIn	-34.95	0.0	0.0	-7.29	1810.0	3.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	33.513745	33.510439	32.769043	-2.510957	1.61587	3.493614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.600v_ramp.txt	12-03-2009	11:55:27	No comments(this is a filler only).
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Step	VAM(volt)	AM-AM	AM-PM(degree)	I(averaged)	Q(averaged)	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	8.0	0.262788	0.290076	41.219415	0.290076	-1.02939	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:05	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	9.0	0.264106	0.299554	40.99327	0.299554	-1.033337	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:05	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	10.0	0.264817	0.301541	40.854419	0.301541	-1.035761	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:05	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	11.0	0.265915	0.305361	40.783923	0.305361	-1.036991	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:05	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	12.0	0.267329	0.312884	40.775969	0.312884	-1.03713	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:05	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	13.0	0.268497	0.322398	40.785399	0.322398	-1.036965	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:05	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	14.0	0.270001	0.333107	40.731706	0.333107	-1.037902	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:05	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	15.0	0.271501	0.341407	40.567277	0.341407	-1.040772	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:05	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	16.0	0.273048	0.35119	40.446124	0.35119	-1.042887	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:05	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	17.0	0.274745	0.359854	40.396605	0.359854	-1.043751	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:06	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	18.0	0.275996	0.369521	40.203075	0.369521	-1.047129	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:06	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	19.0	0.276702	0.377557	40.068803	0.377557	-1.049472	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:06	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	20.0	0.277842	0.386105	39.979861	0.386105	-1.051024	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:06	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	21.0	0.278595	0.388699	39.925553	0.388699	-1.051972	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:06	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	22.0	0.279747	0.393401	39.789992	0.393401	-1.054338	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:06	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	23.0	0.282257	0.410833	39.542646	0.410833	-1.058655	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:06	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	24.0	0.284656	0.425898	39.222539	0.425898	-1.064242	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:06	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	25.0	0.287281	0.444451	39.147667	0.444451	-1.065549	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:06	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	26.0	0.290453	0.464824	38.800517	0.464824	-1.071608	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:07	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	27.0	0.295541	0.495839	38.498581	0.495839	-1.076878	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:07	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	28.0	0.302015	0.538825	38.098109	0.538825	-1.083867	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:07	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	29.0	0.308777	0.589307	37.83032	0.589307	-1.088541	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:07	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	30.0	0.3189	0.668749	37.25005	0.668749	-1.098669	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:07	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	31.0	0.326654	0.727271	36.960061	0.727271	-1.10373	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:07	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	32.0	0.335237	0.795064	36.582462	0.795064	-1.11032	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:07	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	33.0	0.346144	0.881158	36.354543	0.881158	-1.114298	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:07	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	34.0	0.357914	0.978955	35.989461	0.978955	-1.12067	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:07	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	35.0	0.387096	1.235008	35.330955	1.235008	-1.132163	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:08	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	36.0	0.427572	1.60678	34.542716	1.60678	-1.145921	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:08	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	37.0	0.47663	2.080844	33.369186	2.080844	-1.166403	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:08	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	38.0	0.532725	2.647527	31.760446	2.647527	-1.19448	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:08	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	39.0	0.60494	3.42378	29.601293	3.42378	-1.232165	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:08	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	40.0	0.701087	4.490318	26.299394	4.490318	-1.289794	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:08	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	41.0	0.820089	5.832485	22.7532	5.832485	-1.351686	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:08	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	42.0	0.976349	7.598112	17.580278	7.598112	-1.441971	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:08	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	43.0	1.162163	9.663831	11.500316	9.663831	-1.548086	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:08	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	44.0	1.404353	12.422549	1.693605	12.422549	-1.719246	0.0	0.0	0.0	Disabled	1a0	13	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:09	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	45.0	1.626335	13.570483	0.0	13.570483	-1.748805	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:09	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.248001	0.196352	42.065769	0.196352	-1.004953	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:39	No comments(this is a filler only).
6	AM-AM AM-PM Distortion	L:\Lab & Testing\ATR_Chiarlo\register_maps\AM8804\AM8804_A0C_v001.map	GSM	SSSZ1111	HBLBPSA	LBIn	-32.07	0.0	0.0	-7.29	1810.0	3.2	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.248412	0.199618	42.233822	0.199618	-1.00202	0.0	0.0	0.0	Disabled	1a0	1013	           	L:\Lab & Testing\ATR_Riserva\Ramp_files\ramps_riservaV2_21oct08\HBpwrsel00\staircase-1024us_ramp.txt	12-03-2009	12:14:39	No comments(this is a filler only).
