s11_ANT_phi, s11_ANT_mag, ControlSignals, Freq(MHz), HB_LB, Phase(degree), Pwr In(dBm), Regmap, SN, Serial Number, Sub-band, Temp(C), Test Freq(MHz), TestName, VSWR, Vbat(Volt), Vramp Voltage, logfilename, record_num, SN_fld0, Test Date & Time, chipid, 
104.1, 0.35063, 00010000 (TRX1)   [0:08], 3386.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1657.0, xxxx, 14oct15_0913, , 
104.06, 0.35109, 00010000 (TRX1)   [0:08], 3388.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1658.0, xxxx, 14oct15_0913, , 
104.01, 0.35155, 00010000 (TRX1)   [0:08], 3390.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1659.0, xxxx, 14oct15_0913, , 
103.97, 0.35201, 00010000 (TRX1)   [0:08], 3392.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1660.0, xxxx, 14oct15_0913, , 
103.92, 0.35247, 00010000 (TRX1)   [0:08], 3394.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1661.0, xxxx, 14oct15_0913, , 
103.88, 0.35293, 00010000 (TRX1)   [0:08], 3396.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1662.0, xxxx, 14oct15_0913, , 
103.84, 0.35339, 00010000 (TRX1)   [0:08], 3398.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1663.0, xxxx, 14oct15_0913, , 
103.79, 0.35384, 00010000 (TRX1)   [0:08], 3400.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1664.0, xxxx, 14oct15_0913, , 
103.75, 0.3543, 00010000 (TRX1)   [0:08], 3402.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1665.0, xxxx, 14oct15_0913, , 
103.71, 0.35476, 00010000 (TRX1)   [0:08], 3404.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1666.0, xxxx, 14oct15_0913, , 
103.66, 0.35522, 00010000 (TRX1)   [0:08], 3406.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1667.0, xxxx, 14oct15_0913, , 
103.59, 0.35562, 00010000 (TRX1)   [0:08], 3408.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1668.0, xxxx, 14oct15_0913, , 
103.53, 0.35601, 00010000 (TRX1)   [0:08], 3410.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1669.0, xxxx, 14oct15_0913, , 
103.46, 0.35641, 00010000 (TRX1)   [0:08], 3412.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1670.0, xxxx, 14oct15_0913, , 
103.39, 0.35681, 00010000 (TRX1)   [0:08], 3414.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1671.0, xxxx, 14oct15_0913, , 
103.33, 0.35721, 00010000 (TRX1)   [0:08], 3415.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1672.0, xxxx, 14oct15_0913, , 
103.26, 0.35761, 00010000 (TRX1)   [0:08], 3417.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1673.0, xxxx, 14oct15_0913, , 
103.19, 0.358, 00010000 (TRX1)   [0:08], 3419.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1674.0, xxxx, 14oct15_0913, , 
103.13, 0.3584, 00010000 (TRX1)   [0:08], 3421.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1675.0, xxxx, 14oct15_0913, , 
103.06, 0.3588, 00010000 (TRX1)   [0:08], 3423.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1676.0, xxxx, 14oct15_0913, , 
102.99, 0.3592, 00010000 (TRX1)   [0:08], 3425.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1677.0, xxxx, 14oct15_0913, , 
102.93, 0.35959, 00010000 (TRX1)   [0:08], 3427.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1678.0, xxxx, 14oct15_0913, , 
102.86, 0.35999, 00010000 (TRX1)   [0:08], 3429.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1679.0, xxxx, 14oct15_0913, , 
102.79, 0.36039, 00010000 (TRX1)   [0:08], 3431.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1680.0, xxxx, 14oct15_0913, , 
102.72, 0.36079, 00010000 (TRX1)   [0:08], 3433.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1681.0, xxxx, 14oct15_0913, , 
102.66, 0.36119, 00010000 (TRX1)   [0:08], 3435.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1682.0, xxxx, 14oct15_0913, , 
102.59, 0.36158, 00010000 (TRX1)   [0:08], 3437.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1683.0, xxxx, 14oct15_0913, , 
102.52, 0.36198, 00010000 (TRX1)   [0:08], 3439.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1684.0, xxxx, 14oct15_0913, , 
102.46, 0.36238, 00010000 (TRX1)   [0:08], 3441.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1685.0, xxxx, 14oct15_0913, , 
102.39, 0.36278, 00010000 (TRX1)   [0:08], 3443.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1686.0, xxxx, 14oct15_0913, , 
102.32, 0.36318, 00010000 (TRX1)   [0:08], 3445.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1687.0, xxxx, 14oct15_0913, , 
102.26, 0.36357, 00010000 (TRX1)   [0:08], 3447.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1688.0, xxxx, 14oct15_0913, , 
102.17, 0.36401, 00010000 (TRX1)   [0:08], 3449.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1689.0, xxxx, 14oct15_0913, , 
102.07, 0.36448, 00010000 (TRX1)   [0:08], 3451.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1690.0, xxxx, 14oct15_0913, , 
101.98, 0.36495, 00010000 (TRX1)   [0:08], 3453.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1691.0, xxxx, 14oct15_0913, , 
101.88, 0.36542, 00010000 (TRX1)   [0:08], 3455.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1692.0, xxxx, 14oct15_0913, , 
101.79, 0.36589, 00010000 (TRX1)   [0:08], 3457.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1693.0, xxxx, 14oct15_0913, , 
101.69, 0.36636, 00010000 (TRX1)   [0:08], 3459.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1694.0, xxxx, 14oct15_0913, , 
101.59, 0.36683, 00010000 (TRX1)   [0:08], 3461.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1695.0, xxxx, 14oct15_0913, , 
101.5, 0.3673, 00010000 (TRX1)   [0:08], 3463.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1696.0, xxxx, 14oct15_0913, , 
101.4, 0.36777, 00010000 (TRX1)   [0:08], 3465.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1697.0, xxxx, 14oct15_0913, , 
101.31, 0.36823, 00010000 (TRX1)   [0:08], 3467.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1698.0, xxxx, 14oct15_0913, , 
101.21, 0.3687, 00010000 (TRX1)   [0:08], 3469.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1699.0, xxxx, 14oct15_0913, , 
101.11, 0.36917, 00010000 (TRX1)   [0:08], 3471.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1700.0, xxxx, 14oct15_0913, , 
101.02, 0.36964, 00010000 (TRX1)   [0:08], 3473.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1701.0, xxxx, 14oct15_0913, , 
100.92, 0.37011, 00010000 (TRX1)   [0:08], 3475.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1702.0, xxxx, 14oct15_0913, , 
100.82, 0.37058, 00010000 (TRX1)   [0:08], 3477.5, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1703.0, xxxx, 14oct15_0913, , 
100.73, 0.37105, 00010000 (TRX1)   [0:08], 3479.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1704.0, xxxx, 14oct15_0913, , 
100.63, 0.37152, 00010000 (TRX1)   [0:08], 3481.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1705.0, xxxx, 14oct15_0913, , 
100.54, 0.37198, 00010000 (TRX1)   [0:08], 3483.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1706.0, xxxx, 14oct15_0913, , 
100.44, 0.37245, 00010000 (TRX1)   [0:08], 3485.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1707.0, xxxx, 14oct15_0913, , 
100.34, 0.37292, 00010000 (TRX1)   [0:08], 3487.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1708.0, xxxx, 14oct15_0913, , 
100.25, 0.37339, 00010000 (TRX1)   [0:08], 3489.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1709.0, xxxx, 14oct15_0913, , 
100.14, 0.37385, 00010000 (TRX1)   [0:08], 3491.4, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1710.0, xxxx, 14oct15_0913, , 
100.02, 0.37429, 00010000 (TRX1)   [0:08], 3493.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1711.0, xxxx, 14oct15_0913, , 
99.896, 0.37472, 00010000 (TRX1)   [0:08], 3495.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1712.0, xxxx, 14oct15_0913, , 
99.772, 0.37515, 00010000 (TRX1)   [0:08], 3497.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1713.0, xxxx, 14oct15_0913, , 
99.648, 0.37559, 00010000 (TRX1)   [0:08], 3499.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1714.0, xxxx, 14oct15_0913, , 
99.523, 0.37602, 00010000 (TRX1)   [0:08], 3501.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1715.0, xxxx, 14oct15_0913, , 
99.399, 0.37645, 00010000 (TRX1)   [0:08], 3503.3, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1716.0, xxxx, 14oct15_0913, , 
99.275, 0.37689, 00010000 (TRX1)   [0:08], 3505.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1717.0, xxxx, 14oct15_0913, , 
99.151, 0.37732, 00010000 (TRX1)   [0:08], 3507.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1718.0, xxxx, 14oct15_0913, , 
99.027, 0.37776, 00010000 (TRX1)   [0:08], 3509.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1719.0, xxxx, 14oct15_0913, , 
98.902, 0.37819, 00010000 (TRX1)   [0:08], 3511.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1720.0, xxxx, 14oct15_0913, , 
98.778, 0.37862, 00010000 (TRX1)   [0:08], 3513.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1721.0, xxxx, 14oct15_0913, , 
98.654, 0.37906, 00010000 (TRX1)   [0:08], 3515.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1722.0, xxxx, 14oct15_0913, , 
98.53, 0.37949, 00010000 (TRX1)   [0:08], 3517.2, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1723.0, xxxx, 14oct15_0913, , 
98.406, 0.37993, 00010000 (TRX1)   [0:08], 3519.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1724.0, xxxx, 14oct15_0913, , 
98.282, 0.38036, 00010000 (TRX1)   [0:08], 3521.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1725.0, xxxx, 14oct15_0913, , 
98.157, 0.38079, 00010000 (TRX1)   [0:08], 3523.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1726.0, xxxx, 14oct15_0913, , 
98.033, 0.38123, 00010000 (TRX1)   [0:08], 3525.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1727.0, xxxx, 14oct15_0913, , 
97.909, 0.38166, 00010000 (TRX1)   [0:08], 3527.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1728.0, xxxx, 14oct15_0913, , 
97.785, 0.38209, 00010000 (TRX1)   [0:08], 3529.1, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1729.0, xxxx, 14oct15_0913, , 
97.661, 0.38253, 00010000 (TRX1)   [0:08], 3531.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1730.0, xxxx, 14oct15_0913, , 
97.537, 0.38296, 00010000 (TRX1)   [0:08], 3533.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1731.0, xxxx, 14oct15_0913, , 
97.399, 0.38346, 00010000 (TRX1)   [0:08], 3535.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1732.0, xxxx, 14oct15_0913, , 
97.258, 0.38397, 00010000 (TRX1)   [0:08], 3537.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1733.0, xxxx, 14oct15_0913, , 
97.118, 0.38448, 00010000 (TRX1)   [0:08], 3539.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1734.0, xxxx, 14oct15_0913, , 
96.977, 0.38499, 00010000 (TRX1)   [0:08], 3541.0, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1735.0, xxxx, 14oct15_0913, , 
96.837, 0.3855, 00010000 (TRX1)   [0:08], 3542.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1736.0, xxxx, 14oct15_0913, , 
96.696, 0.38601, 00010000 (TRX1)   [0:08], 3544.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1737.0, xxxx, 14oct15_0913, , 
96.556, 0.38652, 00010000 (TRX1)   [0:08], 3546.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1738.0, xxxx, 14oct15_0913, , 
96.415, 0.38703, 00010000 (TRX1)   [0:08], 3548.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1739.0, xxxx, 14oct15_0913, , 
96.275, 0.38754, 00010000 (TRX1)   [0:08], 3550.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1740.0, xxxx, 14oct15_0913, , 
96.135, 0.38805, 00010000 (TRX1)   [0:08], 3552.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1741.0, xxxx, 14oct15_0913, , 
95.994, 0.38856, 00010000 (TRX1)   [0:08], 3554.9, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1742.0, xxxx, 14oct15_0913, , 
95.854, 0.38907, 00010000 (TRX1)   [0:08], 3556.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1743.0, xxxx, 14oct15_0913, , 
95.713, 0.38958, 00010000 (TRX1)   [0:08], 3558.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1744.0, xxxx, 14oct15_0913, , 
95.573, 0.39009, 00010000 (TRX1)   [0:08], 3560.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1745.0, xxxx, 14oct15_0913, , 
95.432, 0.3906, 00010000 (TRX1)   [0:08], 3562.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1746.0, xxxx, 14oct15_0913, , 
95.292, 0.39111, 00010000 (TRX1)   [0:08], 3564.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1747.0, xxxx, 14oct15_0913, , 
95.151, 0.39163, 00010000 (TRX1)   [0:08], 3566.8, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1748.0, xxxx, 14oct15_0913, , 
95.011, 0.39214, 00010000 (TRX1)   [0:08], 3568.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1749.0, xxxx, 14oct15_0913, , 
94.87, 0.39265, 00010000 (TRX1)   [0:08], 3570.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1750.0, xxxx, 14oct15_0913, , 
94.73, 0.39316, 00010000 (TRX1)   [0:08], 3572.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1751.0, xxxx, 14oct15_0913, , 
94.589, 0.39367, 00010000 (TRX1)   [0:08], 3574.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1752.0, xxxx, 14oct15_0913, , 
94.445, 0.39417, 00010000 (TRX1)   [0:08], 3576.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1753.0, xxxx, 14oct15_0913, , 
94.296, 0.39468, 00010000 (TRX1)   [0:08], 3578.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1754.0, xxxx, 14oct15_0913, , 
94.148, 0.39518, 00010000 (TRX1)   [0:08], 3580.7, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1755.0, xxxx, 14oct15_0913, , 
93.999, 0.39568, 00010000 (TRX1)   [0:08], 3582.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1756.0, xxxx, 14oct15_0913, , 
93.85, 0.39619, 00010000 (TRX1)   [0:08], 3584.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1757.0, xxxx, 14oct15_0913, , 
93.701, 0.39669, 00010000 (TRX1)   [0:08], 3586.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1758.0, xxxx, 14oct15_0913, , 
93.552, 0.39719, 00010000 (TRX1)   [0:08], 3588.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1759.0, xxxx, 14oct15_0913, , 
93.404, 0.39769, 00010000 (TRX1)   [0:08], 3590.6, HB, 0.0, -100.0, , xxxx, xxxx, , 25.0, 2550.0, Measure Sparams SNP, 1.0, 3.5, 0.04, xxxx_14oct15_0913.log, 1760.0, xxxx, 14oct15_0913, , 
